FileName,BlockIndex,BottomIndent,LeftIndent,RightIndent,TopIndent,PixelsPerSymbol,Width,Height,WidthToHeightRatio,WordCount,SymbolCount,SameyCount,BottomLineDistance,TopLineDistance,Label
image-097,9,969,237,525,240,12.666666666666666,38,20,1.9,1,3,0,989,185,Image
image-097,10,971,615,172,242,13,13,16,0.8125,1,1,0,987,187,Image
image-097,11,942,341,274,269,10.882352941176471,185,18,10.277777777777779,2,17,0,960,214,Image
image-097,12,868,237,525,291,12.222222222222221,38,70,0.5428571428571428,3,11,0,938,236,Image
image-097,13,868,602,171,291,12.333333333333334,27,70,0.38571428571428573,3,8,0,938,236,Image
image-097,14,840,291,229,371,9.655172413793103,280,18,15.555555555555555,6,29,0,858,316,Image
image-097,15,817,239,524,393,12.333333333333334,37,19,1.9473684210526316,1,3,0,836,338,Image
image-097,16,817,603,169,393,14,28,19,1.4736842105263157,1,2,0,836,338,Image
image-097,17,790,345,275,421,10.588235294117647,180,18,10,2,17,0,808,366,Image
image-097,18,742,239,523,445,12.333333333333334,38,42,0.9047619047619048,2,7,0,784,390,Image
image-097,19,741,603,167,446,14.5,30,42,0.7142857142857143,2,5,0,783,391,Image
image-097,20,539,36,31,518,12.359739229944402,733,172,4.261627906976744,53,355,0,711,463,Paragraph
image-097,21,508,39,319,704,12.277777777777779,442,17,26,4,36,0,525,649,Paragraph
image-097,22,430,40,31,756,10.18864468864469,729,43,16.953488372093023,11,87,0,473,701,Paragraph
image-097,23,396,594,161,819,9,45,14,3.2142857142857144,1,5,0,410,764,Image
image-097,24,380,222,509,836,8.625,69,13,5.3076923076923075,1,8,0,393,781,Image
image-097,25,360,201,497,855,8.5,102,14,7.285714285714286,3,12,0,374,800,Image
image-097,26,355,564,133,840,8.200757575757576,103,34,3.0294117647058822,4,24,0,389,785,Image
image-097,27,316,67,579,897,10.266666666666667,154,16,9.625,2,15,0,332,842,Image
image-097,28,291,116,615,925,9.857142857142858,69,13,5.3076923076923075,2,7,0,304,870,Image
image-097,29,292,244,520,918,12,36,19,1.894736842105263,1,3,0,311,863,Image
image-097,30,291,609,165,917,13,26,21,1.2380952380952381,1,2,0,312,862,Image
image-097,31,265,87,601,945,10.181818181818182,112,19,5.894736842105263,3,11,0,284,890,Image
image-097,32,240,101,617,975,10.25,82,14,5.857142857142857,2,8,0,254,920,Image
image-097,33,242,242,522,969,12,36,18,2,1,3,0,260,914,Image
image-097,34,242,607,167,969,13,26,18,1.4444444444444444,1,2,0,260,914,Image
image-097,35,213,295,225,998,9.655172413793103,280,18,15.555555555555555,6,29,0,231,943,Image
image-097,36,185,69,526,1025,10.25,205,19,10.789473684210526,4,20,0,204,970,Image
image-097,37,185,606,169,1026,12.5,25,18,1.3888888888888888,1,2,0,203,971,Image
image-097,38,153,348,274,1058,10.470588235294118,178,18,9.88888888888889,2,17,0,171,1003,Image
image-097,39,103,91,595,1082,10.119318181818182,114,44,2.590909090909091,5,20,0,147,1027,Image
image-097,40,104,242,520,1106,12.666666666666666,38,19,2,1,3,0,123,1051,Image
image-097,41,104,605,167,1106,14,28,19,1.4736842105263157,1,2,0,123,1051,Image
image-097,42,71,298,225,1140,9.551724137931034,277,18,15.38888888888889,6,29,0,89,1085,Image
image-097,43,47,65,523,1163,10.6,212,19,11.157894736842104,4,20,0,66,1108,Image
image-097,44,48,609,168,1161,11.5,23,20,1.15,1,2,0,68,1106,Image
image-098,0,1188,263,270,24,10.68,267,17,15.705882352941176,3,25,0,1101,-24,Garbage
image-098,1,1189,736,39,21,12.5,25,19,1.3157894736842106,1,2,0,1104,-27,Garbage
image-098,2,1128,336,281,85,10.764705882352942,183,16,11.4375,2,17,0,1040,37,Image
image-098,3,1075,84,608,109,9.78409090909091,108,45,2.4,5,20,0,1016,61,Image
image-098,4,1077,232,532,132,12,36,20,1.8,1,3,0,993,84,Image
image-098,5,1079,598,177,133,12.5,25,17,1.4705882352941178,1,2,0,992,85,Image
image-098,6,1051,287,233,162,9.655172413793103,280,16,17.5,6,29,0,963,114,Image
image-098,7,1026,57,531,182,10.6,212,21,10.095238095238095,4,20,0,943,134,Image
image-098,8,1026,599,177,184,12,24,19,1.263157894736842,1,2,0,941,136,Image
image-098,9,1000,335,279,212,10.941176470588236,186,17,10.941176470588236,2,17,0,913,164,Image
image-098,10,949,78,607,235,10.164772727272727,115,45,2.5555555555555554,5,20,0,890,187,Image
image-098,11,951,242,532,259,13,26,19,1.368421052631579,1,2,0,866,211,Image
image-098,12,951,599,177,258,12,24,20,1.2,1,2,0,867,210,Image
image-098,13,923,287,230,289,9.758620689655173,283,17,16.647058823529413,6,29,0,836,241,Image
image-098,14,898,62,534,311,10.736842105263158,204,20,10.2,4,19,0,814,263,Image
image-098,15,898,598,176,311,13,26,20,1.3,1,2,0,814,263,Image
image-098,16,873,335,280,338,10.882352941176471,185,18,10.277777777777779,2,17,0,787,290,Image
image-098,17,822,82,608,362,9.875,110,45,2.4444444444444446,5,20,0,763,314,Image
image-098,18,824,242,532,387,13,26,18,1.4444444444444444,1,2,0,738,339,Image
image-098,19,824,597,175,386,14,28,19,1.4736842105263157,1,2,0,739,338,Image
image-098,20,796,290,227,415,9.758620689655173,283,18,15.722222222222221,6,29,0,710,367,Image
image-098,21,746,84,605,439,9.920454545454547,111,44,2.522727272727273,5,20,0,686,391,Image
image-098,22,748,243,531,464,13,26,17,1.5294117647058822,1,2,0,661,416,Image
image-098,23,746,599,175,463,13,26,20,1.3,1,2,0,662,415,Image
image-098,24,720,338,280,491,10.705882352941176,182,18,10.11111111111111,2,17,0,634,443,Image
image-098,25,695,84,601,514,10.454545454545455,115,20,5.75,3,11,0,611,466,Image
image-098,26,669,101,620,545,9.875,79,15,5.266666666666667,2,8,0,580,497,Image
image-098,27,671,247,529,538,12,24,20,1.2,1,2,0,587,490,Image
image-098,28,670,601,173,540,13,26,19,1.368421052631579,1,2,0,585,492,Image
image-098,29,448,39,31,576,12.810268535944344,730,205,3.5609756097560976,58,412,0,549,528,Paragraph
image-098,30,388,39,32,791,12.457204433497537,729,50,14.58,14,115,0,334,743,Paragraph
image-098,31,113,39,26,855,12.439895535792054,735,261,2.8160919540229883,64,505,0,270,807,Paragraph
image-098,32,52,48,27,1129,10.450396825396826,725,48,15.104166666666666,10,80,0,-4,1081,Comment
image-098,33,20,73,416,1192,11.985294117647058,311,17,18.294117647058822,9,36,0,-67,1144,Garbage
image-099,0,1178,30,746,33,12,24,18,1.3333333333333333,1,2,0,1073,-25,Garbage
image-099,1,1179,121,122,36,10.50943396226415,557,14,39.785714285714285,7,53,0,1070,-22,Garbage
image-099,2,1116,385,389,91,13,26,22,1.1818181818181819,1,2,0,1015,33,Title
image-099,3,971,36,39,145,12.280840455840455,725,113,6.415929203539823,31,185,0,961,87,Paragraph
image-099,4,635,32,33,270,12.412234321146022,735,324,2.2685185185185186,83,639,0,836,212,Paragraph
image-099,5,604,38,679,609,11.857142857142858,83,16,5.1875,1,7,0,497,551,Paragraph
image-099,6,573,77,33,636,12.545454545454545,690,20,34.5,7,55,0,470,578,Paragraph
image-099,7,145,34,27,669,12.254738789487714,739,415,1.780722891566265,114,840,0,437,611,Paragraph
image-099,8,38,36,31,1120,11.247843282659746,733,71,10.32394366197183,28,171,0,-14,1062,Comment
image-100,0,1193,262,264,17,10.96,274,19,14.421052631578947,3,25,0,1212,-26,Garbage
image-100,1,1196,740,34,15,13,26,18,1.4444444444444444,1,2,0,1214,-28,Garbage
image-100,2,1068,39,36,84,12.394993181375414,725,77,9.415584415584416,27,177,0,1145,41,Paragraph
image-100,3,976,38,34,176,12.344199710352159,728,77,9.454545454545455,24,161,0,1053,133,Paragraph
image-100,4,917,37,39,267,9.792110874200427,724,45,16.08888888888889,21,124,0,962,224,Paragraph
image-100,5,882,210,521,335,8.625,69,12,5.75,1,8,0,894,292,Image
image-100,6,866,192,505,348,8.583333333333334,103,15,6.866666666666666,3,12,0,881,305,Image
image-100,7,888,591,162,329,9.4,47,12,3.9166666666666665,1,5,0,900,286,Image
image-100,8,855,557,140,345,8.473484848484848,103,29,3.5517241379310347,4,24,0,884,302,Image
image-100,9,807,232,531,378,12.333333333333334,37,44,0.8409090909090909,2,7,0,851,335,Image
image-100,10,807,599,177,379,11.5,24,43,0.5581395348837209,2,5,0,850,336,Image
image-100,11,770,287,233,442,9.655172413793103,280,17,16.470588235294116,6,29,0,787,399,Image
image-100,12,747,243,531,465,13,26,17,1.5294117647058822,1,2,0,764,422,Image
image-100,13,746,608,175,464,17,17,19,0.8947368421052632,1,1,0,765,421,Image
image-100,14,720,339,281,490,10.588235294117647,180,19,9.473684210526315,2,17,0,739,447,Image
image-100,15,619,71,581,514,10.28096903096903,148,96,1.5416666666666667,10,53,0,715,471,Image
image-100,16,671,237,530,539,11,33,19,1.736842105263158,1,3,0,690,496,Image
image-100,17,593,131,649,621,10,20,15,1.3333333333333333,1,2,0,608,578,Image
image-100,18,594,235,525,616,13.333333333333334,40,19,2.1052631578947367,1,3,0,613,573,Image
image-100,19,513,280,217,650,9.447254901960784,303,66,4.590909090909091,11,73,0,579,607,Image
image-100,20,461,72,578,723,10.23076923076923,150,45,3.3333333333333335,5,29,0,506,680,Image
image-100,21,437,58,528,773,10.7,214,19,11.263157894736842,4,20,0,456,730,Image
image-100,22,438,601,174,774,12.5,25,17,1.4705882352941178,1,2,0,455,731,Image
image-100,23,404,293,228,807,9.620689655172415,279,18,15.5,6,29,0,422,764,Image
image-100,24,381,236,526,829,12.666666666666666,38,19,2,1,3,0,400,786,Image
image-100,25,380,602,170,830,14,28,19,1.4736842105263157,1,2,0,399,787,Image
image-100,26,349,341,274,863,10.882352941176471,185,17,10.882352941176471,2,17,0,366,820,Image
image-100,27,274,74,586,888,9.480830280830281,140,67,2.08955223880597,6,44,0,341,845,Image
image-100,28,265,238,528,921,11,34,43,0.7906976744186046,2,7,0,308,878,Image
image-100,29,289,604,171,922,12.5,25,18,1.3888888888888888,1,2,0,307,879,Image
image-100,30,264,604,171,946,12.5,25,19,1.3157894736842106,1,2,0,283,903,Image
image-100,31,223,73,585,967,10.12142857142857,142,39,3.641025641025641,4,25,0,262,924,Image
image-100,32,240,240,526,969,11.333333333333334,34,20,1.7,1,3,0,260,926,Image
image-100,33,240,605,171,970,12,24,19,1.263157894736842,1,2,0,259,927,Image
image-100,34,197,120,639,1017,10.25,41,15,2.7333333333333334,1,4,0,212,974,Image
image-100,35,170,294,224,1040,9.724137931034482,282,19,14.842105263157896,6,29,0,189,997,Image
image-100,36,147,239,522,1061,13,39,21,1.8571428571428572,1,3,0,168,1018,Image
image-100,37,146,604,170,1061,13,26,22,1.1818181818181819,1,2,0,168,1018,Image
image-100,38,121,341,274,1090,10.882352941176471,185,18,10.277777777777779,2,17,0,139,1047,Image
image-100,39,97,242,525,1113,11,33,19,1.736842105263158,1,3,0,116,1070,Image
image-100,40,97,605,167,1113,14,28,19,1.4736842105263157,1,2,0,116,1070,Image
image-100,41,46,72,574,1138,9.99047619047619,154,45,3.422222222222222,7,30,0,91,1095,Image
image-100,42,45,241,522,1163,12.333333333333334,37,21,1.7619047619047619,1,3,0,66,1120,Image
image-100,43,46,605,169,1164,13,26,19,1.368421052631579,1,2,0,65,1121,Image
image-100,44,15,75,704,1198,10.5,21,16,1.3125,1,2,0,31,1155,Garbage
image-101,0,1169,33,730,42,12.333333333333334,37,18,2.0555555555555554,1,3,0,1187,-27,Garbage
image-101,1,1167,121,123,45,10.49056603773585,556,17,32.705882352941174,7,53,0,1184,-24,Garbage
image-101,2,1104,293,233,106,9.448275862068966,274,19,14.421052631578947,6,29,0,1123,37,Image
image-101,3,1077,244,521,134,11.666666666666666,35,18,1.9444444444444444,1,3,0,1095,65,Image
image-101,4,1073,609,119,134,12,72,22,3.272727272727273,2,6,0,1095,65,Image
image-101,5,999,280,222,189,10.082375478927204,298,41,7.2682926829268295,7,57,0,1040,120,Image
image-101,6,975,365,312,240,11.181818181818182,123,14,8.785714285714286,3,11,0,989,171,Image
image-101,7,940,242,520,270,12.666666666666666,38,19,2,1,3,0,959,201,Image
image-101,8,914,240,520,293,13.333333333333334,40,22,1.8181818181818181,1,3,0,936,224,Image
image-101,9,914,609,166,271,12,25,44,0.5681818181818182,2,5,0,958,202,Image
image-101,10,862,287,233,350,9.655172413793103,280,17,16.470588235294116,6,29,0,879,281,Image
image-101,11,829,242,523,382,11.666666666666666,35,18,1.9444444444444444,1,3,0,847,313,Image
image-101,12,829,608,167,382,12.5,25,18,1.3888888888888888,1,2,0,847,313,Image
image-101,13,792,338,279,420,10.764705882352942,183,17,10.764705882352942,2,17,0,809,351,Image
image-101,14,763,240,520,446,13.333333333333334,40,20,2,1,3,0,783,377,Image
image-101,15,763,608,167,448,12.5,25,18,1.3888888888888888,1,2,0,781,379,Image
image-101,16,713,240,520,469,12.5,40,47,0.851063829787234,2,7,0,760,400,Image
image-101,17,713,606,167,473,12.75,27,43,0.627906976744186,2,5,0,756,404,Image
image-101,18,680,287,233,532,9.655172413793103,280,17,16.470588235294116,6,29,0,697,463,Image
image-101,19,626,241,524,559,11.333333333333332,35,44,0.7954545454545454,2,7,0,670,490,Image
image-101,20,626,607,168,560,12,25,43,0.5813953488372093,2,5,0,669,491,Image
image-101,21,589,335,279,623,10.941176470588236,186,17,10.941176470588236,2,17,0,606,554,Image
image-101,22,535,240,522,650,12.333333333333334,38,44,0.8636363636363636,2,7,0,579,581,Image
image-101,23,511,245,523,700,10.666666666666666,32,18,1.7777777777777777,1,3,0,529,631,Image
image-101,24,511,607,168,650,11.833333333333334,25,68,0.36764705882352944,3,8,0,579,581,Image
image-101,25,472,287,233,738,9.655172413793103,280,19,14.736842105263158,6,29,0,491,669,Image
image-101,26,439,244,524,770,10.666666666666666,32,20,1.6,1,3,0,459,701,Image
image-101,27,414,240,522,795,12.666666666666666,38,20,1.9,1,3,0,434,726,Image
image-101,28,415,606,169,770,12,25,44,0.5681818181818182,2,5,0,459,701,Image
image-101,29,373,334,281,840,10.882352941176471,185,16,11.5625,2,17,0,389,771,Image
image-101,30,338,240,523,870,12.333333333333334,37,21,1.7619047619047619,1,3,0,359,801,Image
image-101,31,340,606,169,871,12.5,25,18,1.3888888888888888,1,2,0,358,802,Image
image-101,32,288,242,524,898,12,34,43,0.7906976744186046,2,6,0,331,829,Image
image-101,33,289,607,168,896,12,25,44,0.5681818181818182,2,5,0,333,827,Image
image-101,34,246,288,237,965,9.482758620689655,275,18,15.277777777777779,6,29,0,264,896,Image
image-101,35,188,241,525,998,11.333333333333334,34,43,0.7906976744186046,2,7,0,231,929,Image
image-101,36,214,606,169,997,12.5,25,18,1.3888888888888888,1,2,0,232,928,Image
image-101,37,188,607,167,1021,13,26,20,1.3,1,2,0,208,952,Image
image-101,38,151,333,281,1061,10.941176470588236,186,17,10.941176470588236,2,17,0,168,992,Image
image-101,39,117,240,523,1094,12.333333333333334,37,18,2.0555555555555554,1,3,0,135,1025,Image
image-101,40,64,240,522,1118,12.5,38,47,0.8085106382978723,2,7,0,111,1049,Image
image-101,41,41,240,523,1170,12.333333333333334,37,18,2.0555555555555554,1,3,0,59,1101,Image
image-102,0,1170,231,302,40,10.68,267,19,14.052631578947368,3,25,0,1189,-24,Garbage
image-102,1,1170,725,35,38,13.333333333333334,40,21,1.9047619047619047,1,3,0,1191,-26,Garbage
image-102,2,1115,71,305,94,11.157894736842104,424,20,21.2,7,38,0,1135,30,Paragraph
image-102,3,1084,587,168,130,9,45,15,3,1,5,0,1099,66,Image
image-102,4,1069,211,517,146,9,72,14,5.142857142857143,1,8,0,1083,82,Image
image-102,5,1048,191,511,166,8.166666666666666,98,15,6.533333333333333,3,12,0,1063,102,Image
image-102,6,1043,557,140,152,8.473484848484848,103,34,3.0294117647058822,4,24,0,1077,88,Image
image-102,7,1020,238,529,191,11,33,18,1.8333333333333333,1,3,0,1038,127,Image
image-102,8,1021,606,174,192,10,20,16,1.25,1,2,0,1037,128,Image
image-102,9,963,250,201,224,9.662655971479502,349,42,8.30952380952381,11,68,0,1005,160,Image
image-102,10,882,59,593,277,10.031746031746032,148,70,2.1142857142857143,7,34,0,952,213,Image
image-102,11,883,236,528,326,12,36,20,1.8,1,3,0,903,262,Image
image-102,12,882,601,174,328,12.5,25,19,1.3157894736842106,1,2,0,901,264,Image
image-102,13,833,237,230,357,10.39247311827957,333,39,8.538461538461538,7,35,0,872,293,Image
image-102,14,832,605,171,378,12,24,19,1.263157894736842,1,2,0,851,314,Image
image-102,15,805,333,287,406,10.588235294117647,180,18,10,2,17,0,823,342,Image
image-102,16,725,59,593,434,10.188888888888888,148,70,2.1142857142857143,7,34,0,795,370,Image
image-102,17,726,234,529,485,12.333333333333334,37,18,2.0555555555555554,1,3,0,744,421,Image
image-102,18,726,601,173,485,13,26,18,1.4444444444444444,1,2,0,744,421,Image
image-102,19,698,277,233,512,9.35483870967742,290,19,15.263157894736842,6,31,0,717,448,Image
image-102,20,671,237,530,539,11,33,19,1.736842105263158,1,3,0,690,475,Image
image-102,21,670,603,171,539,13,26,20,1.3,1,2,0,690,475,Image
image-102,22,644,333,287,568,10.588235294117647,180,17,10.588235294117647,2,17,0,661,504,Image
image-102,23,595,56,587,615,9.8125,157,19,8.263157894736842,3,16,0,614,551,Image
image-102,24,595,236,526,590,12.166666666666668,38,44,0.8636363636363636,2,7,0,639,526,Image
image-102,25,598,598,170,591,13.75,32,40,0.8,2,5,0,638,527,Image
image-102,26,567,278,233,643,9.32258064516129,289,19,15.210526315789474,6,31,0,586,579,Image
image-102,27,539,239,527,671,11.333333333333334,34,19,1.7894736842105263,1,3,0,558,607,Image
image-102,28,539,602,170,670,14,28,20,1.4,1,2,0,559,606,Image
image-102,29,513,335,287,698,10.470588235294118,178,18,9.88888888888889,2,17,0,531,634,Image
image-102,30,484,236,528,726,12,36,19,1.894736842105263,1,3,0,503,662,Image
image-102,31,460,237,530,751,11,33,18,1.8333333333333333,1,3,0,478,687,Image
image-102,32,459,601,171,727,13.25,28,43,0.6511627906976745,2,5,0,502,663,Image
image-102,33,426,277,237,785,9.225806451612904,286,18,15.88888888888889,6,31,0,444,721,Image
image-102,34,398,237,530,811,11,33,20,1.65,1,3,0,418,747,Image
image-102,35,399,604,173,812,11.5,23,18,1.2777777777777777,1,2,0,417,748,Image
image-102,36,347,71,600,841,9.794871794871796,129,41,3.1463414634146343,4,23,0,388,777,Image
image-102,37,347,234,530,863,12,36,19,1.894736842105263,1,3,0,366,799,Image
image-102,38,310,72,44,903,10.6875,684,16,42.75,10,64,0,326,839,Paragraph
image-102,39,285,28,101,927,10.484375,671,17,39.470588235294116,11,64,0,302,863,Paragraph
image-102,40,200,54,592,963,10.213888888888889,154,66,2.3333333333333335,5,37,0,266,899,Image
image-102,41,226,216,529,959,11.5,55,44,1.25,3,9,0,270,895,Image
image-102,42,202,236,532,1010,10.666666666666666,32,17,1.8823529411764706,1,3,0,219,946,Image
image-102,43,148,87,628,1042,9.822222222222223,85,39,2.1794871794871793,3,15,0,187,978,Image
image-102,44,148,234,526,1034,12.666666666666668,40,47,0.851063829787234,2,7,0,195,970,Image
image-102,45,150,599,173,1034,13.5,28,45,0.6222222222222222,2,5,0,195,970,Image
image-102,46,118,279,241,1094,9.655172413793103,280,17,16.470588235294116,6,29,0,135,1030,Image
image-102,47,68,72,613,1120,9.954545454545455,115,41,2.8048780487804876,3,23,0,109,1056,Image
image-102,48,68,231,528,1117,12.5,41,44,0.9318181818181818,2,7,0,112,1053,Image
image-102,49,96,602,185,1119,13,13,14,0.9285714285714286,1,1,0,110,1055,Image
image-102,50,70,598,175,1142,13.5,27,17,1.588235294117647,1,2,0,87,1078,Image
image-102,51,41,326,289,1170,10.882352941176471,185,18,10.277777777777779,2,17,0,59,1106,Image
image-103,0,1177,23,741,34,12,36,18,2,1,3,0,1195,-27,Garbage
image-103,1,1174,117,125,37,10.528301886792454,558,18,31,7,53,0,1192,-24,Garbage
image-103,2,1045,38,642,168,10.909090909090908,120,16,7.5,2,11,0,1061,107,Image
image-103,3,1064,208,549,94,12.888888888888891,43,71,0.6056338028169014,3,11,0,1135,33,Image
image-103,4,1015,213,552,170,11.333333333333334,35,44,0.7954545454545454,2,7,0,1059,109,Image
image-103,5,1039,577,200,150,12.25,23,40,0.575,2,4,0,1079,89,Image
image-103,6,1112,766,21,103,13,13,14,0.9285714285714286,1,1,0,1126,42,Image
image-103,7,967,287,233,244,9.655172413793103,280,18,15.555555555555555,6,29,0,985,183,Image
image-103,8,924,35,629,288,10.461538461538462,136,17,8,3,13,0,941,227,Image
image-103,9,910,211,555,275,11.666666666666668,34,44,0.7727272727272727,2,6,0,954,214,Image
image-103,10,907,573,203,302,12,24,20,1.2,1,2,0,927,241,Image
image-103,11,857,331,287,354,10.705882352941176,182,18,10.11111111111111,2,17,0,875,293,Image
image-103,12,777,38,621,411,10.410714285714285,141,41,3.4390243902439024,3,27,0,818,350,Image
image-103,13,752,61,641,464,10.88888888888889,98,13,7.538461538461538,2,9,0,765,403,Image
image-103,14,727,211,551,382,11.666666666666668,38,120,0.31666666666666665,5,19,0,847,321,Image
image-103,15,778,576,199,433,12.5,25,18,1.3888888888888888,1,2,0,796,372,Image
image-103,16,727,576,195,462,13.75,29,40,0.725,2,4,0,767,401,Image
image-103,17,675,287,233,537,9.655172413793103,280,17,16.470588235294116,6,29,0,692,476,Image
image-103,18,614,52,644,573,10.922222222222222,104,42,2.4761904761904763,2,20,0,656,512,Image
image-103,19,615,214,550,570,11.5,36,44,0.8181818181818182,2,7,0,659,509,Image
image-103,20,588,72,665,627,10.5,63,14,4.5,1,6,0,602,566,Image
image-103,21,591,214,550,619,12,36,19,1.894736842105263,1,3,0,610,558,Image
image-103,22,592,581,195,618,12,24,19,1.263157894736842,1,2,0,611,557,Image
image-103,23,544,338,279,668,10.764705882352942,183,17,10.764705882352942,2,17,0,561,607,Image
image-103,24,412,32,608,698,10.345421245421246,160,119,1.3445378151260505,13,73,0,531,637,Image
image-103,25,336,32,633,828,10.025932400932403,135,65,2.076923076923077,6,34,0,401,767,Image
image-103,26,388,224,553,822,11.5,23,19,1.2105263157894737,1,2,0,407,761,Image
image-103,27,311,73,660,905,9.571428571428571,67,13,5.153846153846154,2,7,0,324,844,Image
image-103,28,312,211,554,899,11.666666666666666,35,18,1.9444444444444444,1,3,0,330,838,Image
image-103,29,260,290,233,952,10.653846153846153,277,17,16.294117647058822,5,26,0,277,891,Image
image-103,30,230,50,630,983,10.909090909090908,120,16,7.5,2,11,0,246,922,Image
image-103,31,176,33,547,1013,11.43015873015873,220,40,5.5,6,33,0,216,952,Image
image-103,32,153,64,651,1059,9.444444444444445,85,17,5,2,9,0,170,998,Image
image-103,33,214,223,552,997,12.5,25,18,1.3888888888888888,1,2,0,232,936,Image
image-103,34,163,223,548,1045,14.5,29,21,1.380952380952381,1,2,0,184,984,Image
image-103,35,166,581,195,1046,12,24,17,1.411764705882353,1,2,0,183,985,Image
image-103,36,112,285,222,1099,9.451612903225806,293,18,16.27777777777778,6,31,0,130,1038,Image
image-103,37,70,45,626,1144,10.75,129,15,8.6,2,12,0,85,1083,Image
image-103,38,45,76,658,1171,9.428571428571429,66,13,5.076923076923077,1,7,0,58,1110,Image
image-103,39,33,225,547,1129,12.333333333333334,28,67,0.417910447761194,3,8,0,100,1068,Image
image-103,40,34,582,192,1151,11,26,44,0.5909090909090909,2,5,0,78,1090,Image
image-104,0,1177,263,270,35,10.68,267,17,15.705882352941176,3,25,0,1194,-24,Garbage
image-104,1,1178,728,34,32,12.666666666666666,38,19,2,1,3,0,1197,-27,Garbage
image-104,2,1089,72,587,97,9.934065934065934,141,43,3.2790697674418605,5,28,0,1132,38,Image
image-104,3,1065,64,583,150,10.2,153,14,10.928571428571429,3,15,0,1079,91,Image
image-104,4,1014,69,587,174,10.038461538461538,144,41,3.5121951219512195,5,28,0,1055,115,Image
image-104,5,989,95,566,220,11.1875,139,20,6.95,3,11,0,1009,161,Image
image-104,6,937,66,566,251,10.366666666666667,168,41,4.097560975609756,5,28,0,978,192,Image
image-104,7,837,50,646,325,10.42962962962963,104,67,1.5522388059701493,4,26,0,904,266,Image
image-104,8,889,208,564,297,12.75,28,43,0.6511627906976745,2,5,0,932,238,Image
image-104,9,864,209,565,346,13,26,19,1.368421052631579,1,2,0,883,287,Image
image-104,10,863,566,211,296,12,23,70,0.32857142857142857,3,7,0,933,237,Image
image-104,11,810,206,563,397,15.5,31,22,1.4090909090909092,1,2,0,832,338,Image
image-104,12,815,563,214,396,11.5,23,18,1.2777777777777777,1,2,0,833,337,Image
image-104,13,760,278,233,451,9.32258064516129,289,18,16.055555555555557,6,31,0,778,392,Image
image-104,14,716,35,629,497,10.461538461538462,136,16,8.5,2,13,0,732,438,Image
image-104,15,723,206,566,485,14,28,21,1.3333333333333333,1,2,0,744,426,Image
image-104,16,701,209,568,510,11.5,23,18,1.2777777777777777,1,2,0,719,451,Image
image-104,17,703,562,212,488,12,26,38,0.6842105263157895,2,4,0,741,429,Image
image-104,18,649,332,288,562,10.588235294117647,180,18,10,2,17,0,667,503,Image
image-104,19,615,208,564,594,14,28,20,1.4,1,2,0,635,535,Image
image-104,20,591,210,567,619,11.5,23,19,1.2105263157894737,1,2,0,610,560,Image
image-104,21,554,39,645,658,10.545454545454545,116,17,6.823529411764706,2,11,0,571,599,Image
image-104,22,566,211,563,645,13,26,18,1.4444444444444444,1,2,0,584,586,Image
image-104,23,513,205,567,673,13,28,43,0.6511627906976745,2,5,0,556,614,Image
image-104,24,541,562,213,671,12.5,25,17,1.4705882352941178,1,2,0,558,612,Image
image-104,25,489,205,567,720,14,28,20,1.4,1,2,0,509,661,Image
image-104,26,437,274,237,775,9.32258064516129,289,17,17,6,31,0,454,716,Image
image-104,27,376,54,661,835,10.625,85,18,4.722222222222222,2,8,0,394,776,Image
image-104,28,378,203,570,808,12.75,27,43,0.627906976744186,2,5,0,421,749,Image
image-104,29,352,206,571,857,11.5,23,20,1.15,1,2,0,372,798,Image
image-104,30,350,560,217,833,13.25,23,46,0.5,2,4,0,396,774,Image
image-104,31,300,327,287,912,10.941176470588236,186,17,10.941176470588236,2,17,0,317,853,Image
image-104,32,250,56,660,964,10.5,84,15,5.6,1,8,0,265,905,Image
image-104,33,261,203,571,945,13,26,23,1.1304347826086956,1,2,0,284,886,Image
image-104,34,240,203,574,970,11.5,23,19,1.2105263157894737,1,2,0,259,911,Image
image-104,35,226,38,645,990,9.75,117,13,9,1,12,0,239,931,Image
image-104,36,200,69,680,1016,10.2,51,13,3.923076923076923,1,5,0,213,957,Image
image-104,37,191,202,573,995,12,25,43,0.5813953488372093,2,5,0,234,936,Image
image-104,38,191,557,219,998,12.5,24,40,0.6,2,4,0,231,939,Image
image-104,39,138,275,245,1073,9.655172413793103,280,18,15.555555555555555,6,29,0,156,1014,Image
image-104,40,79,56,571,1106,12.583333333333334,173,44,3.9318181818181817,4,14,0,123,1047,Image
image-104,41,80,555,219,1129,13,26,20,1.3,1,2,0,100,1070,Image
image-104,42,33,325,290,1179,10.882352941176471,185,17,10.882352941176471,2,17,0,50,1120,Image
image-105,0,1170,33,732,42,11.666666666666666,35,17,2.0588235294117645,1,3,0,1187,-25,Garbage
image-105,1,1169,152,90,45,10.528301886792454,558,15,37.2,7,53,0,1184,-22,Garbage
image-105,2,1108,72,348,103,10,380,18,21.11111111111111,11,38,0,1126,36,Paragraph
image-105,3,1068,215,513,149,9,72,12,6,1,8,0,1080,82,Image
image-105,4,1051,199,498,164,8.583333333333334,103,14,7.357142857142857,3,12,0,1065,97,Image
image-105,5,1073,531,224,142,9,45,14,3.2142857142857144,1,5,0,1087,75,Image
image-105,6,1041,501,196,160,8.125,103,28,3.6785714285714284,5,25,0,1069,93,Image
